kernel_name,total_bytes_read_mb,total_bytes_written_mb,total_bytes_mb,total_flops_m,arithmetic_intensity,num_nodes,count_unique_ops,architecture,power_consumption
66_Matmul_Dropout_Softmax.py_variable_multiplier_1.2,2486.55,1248.08,3734.62,123733.0,37.9157,7,4,h100,171.0
67_Conv2d_GELU_GlobalAvgPool.py_variable_multiplier_1.2,3072.04,2764.82,5836.86,483.217,0.0948,3,3,h100,274.3333333333333
69_Conv2d_HardSwish_ReLU.py_variable_multiplier_1.2,768.043,691.221,1459.26,120.829,0.0948,3,3,h100,101.0
6_Conv3d_Softmax_MaxPool_MaxPool.py_variable_multiplier_1.2,211.212,182.406,393.618,8001.86,23.2646,9,4,h100,101.0
70_Gemm_Sigmoid_Scaling_ResidualAdd.py_variable_multiplier_1.2,729.675,384.037,1113.71,247571.0,254.395,7,6,h100,204.0
71_Conv2d_Divide_LeakyReLU.py_variable_multiplier_1.2,768.043,691.221,1459.26,120.829,0.0948,3,3,h100,101.0
72_ConvTranspose3d_BatchNorm_AvgPool_AvgPool.py_variable_multiplier_1.2,86.4124,57.6061,144.018,13716.1,108.992,8,2,h100,207.0
73_Conv2d_BatchNorm_Scaling.py_variable_multiplier_1.2,768.044,691.222,1459.27,120.829,0.0948,4,4,h100,176.0
74_ConvTranspose3d_LeakyReLU_Multiply_LeakyReLU_Max.py_variable_multiplier_1.2,57.7272,38.4636,96.1907,14284.1,169.942,9,3,h100,101.0
76_Gemm_Add_ReLU.py_variable_multiplier_1.2,729.675,384.037,1113.71,247451.0,254.271,6,5,h100,201.5
77_ConvTranspose3d_Scale_BatchNorm_GlobalAvgPool.py_variable_multiplier_1.2,239.778,158.289,398.068,120.796,0.34728,5,5,h100,305.5
78_ConvTranspose3d_Max_Max_Sum.py_variable_multiplier_1.2,232.744,154.772,387.516,120.796,0.35676,5,4,h100,328.8
79_Conv3d_Multiply_InstanceNorm_Clamp_Multiply_Max.py_variable_multiplier_1.2,211.212,182.406,393.618,8273.66,24.055,13,6,h100,101.0
7_Conv3d_ReLU_LeakyReLU_GELU_Sigmoid_BiasAdd.py_variable_multiplier_1.2,1843.26,1536.03,3379.3,483.184,0.16368,3,3,h100,261.0
80_Gemm_Max_Subtract_GELU.py_variable_multiplier_1.2,729.675,384.037,1113.71,247390.0,254.209,14,8,h100,101.0
81_Gemm_Swish_Divide_Clamp_Tanh_Clamp.py_variable_multiplier_1.2,729.675,384.037,1113.71,247873.0,254.705,13,8,h100,203.0
82_Conv2d_Tanh_Scaling_BiasAdd_Max.py_variable_multiplier_1.2,3072.04,2764.82,5836.87,483.217,0.0948,4,4,h100,275.5
84_Gemm_BatchNorm_Scaling_Softmax.py_variable_multiplier_1.2,729.825,384.113,1113.94,247692.0,254.468,8,3,h100,203.5
85_Conv2d_GroupNorm_Scale_MaxPool_Clamp.py_variable_multiplier_1.2,768.045,691.222,1459.27,120.829,0.0948,5,5,h100,186.5
86_Matmul_Divide_GELU.py_variable_multiplier_1.2,729.675,384.037,1113.71,247843.0,254.674,6,5,h100,201.0
87_Conv2d_Subtract_Subtract_Mish.py_variable_multiplier_1.2,3072.04,2764.82,5836.86,483.217,0.0948,3,3,h100,308.6666666666667
89_ConvTranspose3d_MaxPool_Softmax_Subtract_Swish_Max.py_variable_multiplier_1.2,86.4121,57.6061,144.018,11241.6,89.3287,22,10,h100,210.0
8_Conv3d_Divide_Max_GlobalAvgPool_BiasAdd_Sum.py_variable_multiplier_1.2,1228.83,921.616,2150.45,483.184,0.25716,5,5,h100,195.5
90_Conv3d_LeakyReLU_Sum_Clamp_GELU.py_variable_multiplier_1.2,3072.13,2764.86,5836.99,483.184,0.09468,3,3,h100,278.5
91_ConvTranspose2d_Softmax_BiasAdd_Scaling_Sigmoid.py_variable_multiplier_1.2,462.002,307.801,769.803,241.592,0.35916,3,3,h100,256.6666666666667
92_Conv2d_GroupNorm_Tanh_HardSwish_ResidualAdd_LogSumExp.py_variable_multiplier_1.2,768.044,691.222,1459.27,120.829,0.0948,6,6,h100,188.0
93_ConvTranspose2d_Add_Min_GELU_Multiply.py_variable_multiplier_1.2,462.001,307.801,769.802,241.592,0.35916,3,3,h100,221.0
95_Matmul_Add_Swish_Tanh_GELU_Hardtanh.py_variable_multiplier_1.2,729.75,384.075,1113.83,248236.0,255.052,13,9,h100,204.5
96_ConvTranspose3d_Multiply_Max_GlobalAvgPool_Clamp.py_variable_multiplier_1.2,86.412,57.606,144.018,10797.9,85.8035,11,5,h100,197.66666666666663
97_Matmul_BatchNorm_BiasAdd_Divide_Swish.py_variable_multiplier_1.2,729.825,384.113,1113.94,247722.0,254.499,11,7,h100,205.5
98_Matmul_AvgPool_GELU_Scale_Max.py_variable_multiplier_1.2,729.675,384.037,1113.71,247422.0,254.242,15,8,h100,201.0
99_Matmul_GELU_Softmax.py_variable_multiplier_1.2,729.675,384.037,1113.71,247964.0,254.798,7,5,h100,203.5
9_Matmul_Subtract_Multiply_ReLU.py_variable_multiplier_1.2,729.675,384.037,1113.71,247481.0,254.302,8,6,h100,199.5
100_ConvTranspose3d_Clamp_Min_Divide.py_variable_multiplier_1.3,844.595,562.697,1407.29,441.66,0.38909,3,3,h100,313.6
12_Gemm_Multiply_LeakyReLU.py_variable_multiplier_1.3,790.481,416.041,1206.52,268104.0,275.494,6,4,h100,209.5
13_ConvTranspose3d_Mean_Add_Softmax_Tanh_Scaling.py_variable_multiplier_1.3,1997.08,1331.34,3328.41,1046.9,0.39,3,3,h100,302.4
14_Gemm_Divide_Sum_Scaling.py_variable_multiplier_1.3,790.4,416.0,1206.4,536045.0,550.875,12,8,h100,222.5
15_ConvTranspose3d_BatchNorm_Subtract.py_variable_multiplier_1.3,62.5381,41.669,104.207,15361.6,182.76,13,6,h100,134.0
16_ConvTranspose2d_Mish_Add_Hardtanh_Scaling.py_variable_multiplier_1.3,1997.17,1331.38,3328.55,1046.9,0.39,3,3,h100,313.25
17_Conv2d_InstanceNorm_Divide.py_variable_multiplier_1.3,2663.13,1997.17,4660.3,1047.47,0.27872,4,4,h100,254.66666666666663
18_Matmul_Sum_Max_AvgPool_LogSumExp_LogSumExp.py_variable_multiplier_1.3,790.481,416.041,1206.52,268006.0,275.393,23,8,h100,187.0
1_Conv2D_ReLU_BiasAdd.py_variable_multiplier_1.3,2663.13,1997.17,4660.3,1047.47,0.27872,3,3,h100,253.0
20_ConvTranspose3d_Sum_ResidualAdd_Multiply_ResidualAdd.py_variable_multiplier_1.3,125.35,83.4748,208.825,58626.3,348.06,13,7,h100,221.0
22_Matmul_Scale_ResidualAdd_Clamp_LogSumExp_Mish.py_variable_multiplier_1.3,790.481,416.041,1206.52,268137.0,275.527,15,9,h100,189.0
24_Conv3d_Min_Softmax.py_variable_multiplier_1.3,468.019,421.21,889.229,19279.5,26.8797,8,5,h100,102.0
25_Conv2d_Min_Tanh_Tanh.py_variable_multiplier_1.3,3993.69,3328.05,7321.74,1046.97,0.17732,3,3,h100,295.6666666666667
26_ConvTranspose3d_Add_HardSwish.py_variable_multiplier_1.3,4243.75,2829.07,7072.82,2224.66,0.39,3,3,h100,241.66666666666663
27_Conv3d_HardSwish_GroupNorm_Mean.py_variable_multiplier_1.3,1830.43,1580.82,3411.25,392.587,0.14274,4,4,h100,246.0
28_BMM_InstanceNorm_Sum_ResidualAdd_Multiply.py_variable_multiplier_1.3,915.281,499.241,1414.52,654.311,0.57343,4,4,h100,210.0
29_Matmul_Mish_Mish.py_variable_multiplier_1.3,790.481,416.041,1206.52,268791.0,276.2,4,3,h100,191.0
2_ConvTranspose2d_BiasAdd_Clamp_Scaling_Clamp_Divide.py_variable_multiplier_1.3,1997.17,1331.38,3328.55,1046.9,0.39,3,3,h100,326.25
31_Conv2d_Min_Add_Multiply.py_variable_multiplier_1.3,2663.13,1997.17,4660.3,1047.47,0.27872,3,3,h100,270.3333333333333
32_Conv2d_Scaling_Min.py_variable_multiplier_1.3,5325.53,3993.97,9319.5,2094.37,0.27859,3,3,h100,315.0
33_Gemm_Scale_BatchNorm.py_variable_multiplier_1.3,790.725,416.163,1206.89,268170.0,275.477,6,3,h100,192.33333333333331
35_Conv2d_Subtract_HardSwish_MaxPool_Mish.py_variable_multiplier_1.3,2663.13,1997.17,4660.3,1047.47,0.27872,4,4,h100,273.3333333333333
36_ConvTranspose2d_Min_Sum_GELU_Add.py_variable_multiplier_1.3,250.333,166.766,417.099,130.862,0.38896,3,3,h100,159.0
38_ConvTranspose3d_AvgPool_Clamp_Softmax_Multiply.py_variable_multiplier_1.3,1997.35,1331.47,3328.82,1046.9,0.38987,4,4,h100,243.33333333333331
39_Gemm_Scale_BatchNorm.py_variable_multiplier_1.3,1164.96,748.881,1913.84,654.311,0.4238,4,4,h100,368.5
40_Matmul_Scaling_ResidualAdd.py_variable_multiplier_1.3,1164.84,748.82,1913.66,654.311,0.42393,3,3,h100,373.25
41_Gemm_BatchNorm_GELU_ReLU.py_variable_multiplier_1.3,1164.92,748.861,1913.78,654.311,0.42393,4,4,h100,367.5
42_ConvTranspose2d_GlobalAvgPool_BiasAdd_LogSumExp_Sum_Multiply.py_variable_multiplier_1.3,3994.33,2662.77,6657.1,2093.8,0.39,3,3,h100,305.5
43_Conv3d_Max_LogSumExp_ReLU.py_variable_multiplier_1.3,1331.75,998.675,2330.42,523.449,0.27846,4,4,h100,261.6666666666667
44_ConvTranspose2d_Multiply_GlobalAvgPool_GlobalAvgPool_Mean.py_variable_multiplier_1.3,250.333,166.766,417.099,130.862,0.38896,3,3,h100,168.5
45_Gemm_Sigmoid_LogSumExp.py_variable_multiplier_1.3,790.451,561.625,1352.08,359.871,0.32994,4,3,h100,331.0
46_Conv2d_Subtract_Tanh_Subtract_AvgPool.py_variable_multiplier_1.3,2663.13,1997.17,4660.3,1047.47,0.27872,4,4,h100,281.6666666666667
47_Conv3d_Mish_Tanh.py_variable_multiplier_1.3,1331.75,998.675,2330.42,523.449,0.27846,3,3,h100,260.6666666666667
48_Conv3d_Scaling_Tanh_Multiply_Sigmoid.py_variable_multiplier_1.3,915.213,790.407,1705.62,196.293,0.14274,3,3,h100,193.0
49_ConvTranspose3d_Softmax_Sigmoid.py_variable_multiplier_1.3,125.349,83.4746,208.824,61243.5,363.6,6,2,h100,203.5
4_Conv2d_Mish_Mish.py_variable_multiplier_1.3,5325.53,3993.97,9319.5,2094.37,0.27859,3,3,h100,337.5
51_Gemm_Subtract_GlobalAvgPool_LogSumExp_GELU_ResidualAdd.py_variable_multiplier_1.3,915.363,499.281,1414.64,654.311,0.57343,3,3,h100,274.6666666666667
52_Conv2d_Activation_BatchNorm.py_variable_multiplier_1.3,1331.94,998.768,2330.7,524.024,0.27872,4,4,h100,204.66666666666663
53_Gemm_Scaling_Hardtanh_GELU.py_variable_multiplier_1.3,915.281,499.241,1414.52,654.311,0.57343,5,5,h100,264.3333333333333
54_Conv2d_Multiply_LeakyReLU_GELU.py_variable_multiplier_1.3,3993.97,2662.58,6656.55,2094.08,0.39,4,4,h100,290.5
55_Matmul_MaxPool_Sum_Scale.py_variable_multiplier_1.3,10712.3,5366.56,16078.9,536020.0,41.3302,15,8,h100,332.6666666666667
56_Matmul_Sigmoid_Sum.py_variable_multiplier_1.3,10712.3,5366.56,16078.9,536077.0,41.3347,8,6,h100,330.0
57_Conv2d_ReLU_HardSwish.py_variable_multiplier_1.3,832.046,748.823,1580.87,130.898,0.1027,3,3,h100,206.5
58_ConvTranspose3d_LogSumExp_HardSwish_Subtract_Clamp.py_variable_multiplier_1.3,93.613,62.4065,156.019,11214.1,89.1102,19,11,h100,243.0
59_Matmul_Swish_Scaling.py_variable_multiplier_1.3,10712.3,5366.56,16078.9,536110.0,41.3373,6,5,h100,328.6666666666667
5_ConvTranspose2d_Subtract_Tanh.py_variable_multiplier_1.3,1997.45,1331.53,3328.98,1046.9,0.38987,3,3,h100,344.75
60_ConvTranspose3d_Swish_GroupNorm_HardSwish.py_variable_multiplier_1.3,93.6134,62.4066,156.02,28289.1,224.793,7,5,h100,261.6666666666667
63_Gemm_ReLU_Divide.py_variable_multiplier_1.3,790.481,416.041,1206.52,268071.0,275.46,5,5,h100,192.66666666666663
64_Gemm_LogSumExp_LeakyReLU_LeakyReLU_GELU_GELU.py_variable_multiplier_1.3,790.481,416.041,1206.52,268006.0,275.393,14,7,h100,196.5
65_Conv2d_AvgPool_Sigmoid_Sum.py_variable_multiplier_1.3,7488.05,6739.22,14227.3,1177.8,0.10257,4,4,h100,341.6
66_Matmul_Dropout_Softmax.py_variable_multiplier_1.3,2693.76,1352.08,4045.84,134044.0,41.0753,7,4,h100,103.0
67_Conv2d_GELU_GlobalAvgPool.py_variable_multiplier_1.3,3328.05,2995.22,6323.27,523.485,0.1027,3,3,h100,260.5
69_Conv2d_HardSwish_ReLU.py_variable_multiplier_1.3,832.046,748.823,1580.87,130.898,0.1027,3,3,h100,185.5
6_Conv3d_Softmax_MaxPool_MaxPool.py_variable_multiplier_1.3,228.813,197.607,426.419,8668.68,25.2034,9,4,h100,102.0
70_Gemm_Sigmoid_Scaling_ResidualAdd.py_variable_multiplier_1.3,790.481,416.041,1206.52,268202.0,275.595,7,6,h100,213.0
71_Conv2d_Divide_LeakyReLU.py_variable_multiplier_1.3,832.046,748.823,1580.87,130.898,0.1027,3,3,h100,103.0
72_ConvTranspose3d_BatchNorm_AvgPool_AvgPool.py_variable_multiplier_1.3,93.6134,62.4066,156.02,14859.1,118.074,8,2,h100,196.0
73_Conv2d_BatchNorm_Scaling.py_variable_multiplier_1.3,832.048,748.824,1580.87,130.898,0.1027,4,4,h100,197.5
74_ConvTranspose3d_LeakyReLU_Multiply_LeakyReLU_Max.py_variable_multiplier_1.3,62.5378,41.6689,104.207,15474.5,184.104,9,3,h100,103.0
76_Gemm_Add_ReLU.py_variable_multiplier_1.3,790.481,416.041,1206.52,268071.0,275.46,6,5,h100,200.33333333333331
77_ConvTranspose3d_Scale_BatchNorm_GlobalAvgPool.py_variable_multiplier_1.3,259.76,171.48,431.24,130.862,0.37622,5,5,h100,313.5
78_ConvTranspose3d_Max_Max_Sum.py_variable_multiplier_1.3,252.14,167.67,419.81,130.862,0.38649,5,4,h100,339.25
79_Conv3d_Multiply_InstanceNorm_Clamp_Multiply_Max.py_variable_multiplier_1.3,228.813,197.607,426.42,8963.14,26.0595,13,6,h100,103.0
7_Conv3d_ReLU_LeakyReLU_GELU_Sigmoid_BiasAdd.py_variable_multiplier_1.3,1996.87,1664.03,3660.9,523.449,0.17732,3,3,h100,284.3333333333333
80_Gemm_Max_Subtract_GELU.py_variable_multiplier_1.3,790.481,416.041,1206.52,268006.0,275.393,14,8,h100,190.0
81_Gemm_Swish_Divide_Clamp_Tanh_Clamp.py_variable_multiplier_1.3,790.481,416.041,1206.52,268529.0,275.931,13,8,h100,190.66666666666663
82_Conv2d_Tanh_Scaling_BiasAdd_Max.py_variable_multiplier_1.3,3328.05,2995.22,6323.27,523.485,0.1027,4,4,h100,326.5
83_Conv3d_GroupNorm_Min_Clamp_Dropout.py_variable_multiplier_1.3,915.213,790.407,1705.62,196.293,0.14274,5,5,h100,197.0
84_Gemm_BatchNorm_Scaling_Softmax.py_variable_multiplier_1.3,790.644,416.122,1206.77,268333.0,275.673,8,3,h100,192.33333333333331
86_Matmul_Divide_GELU.py_variable_multiplier_1.3,790.481,416.041,1206.52,268497.0,275.897,6,5,h100,186.66666666666663
87_Conv2d_Subtract_Subtract_Mish.py_variable_multiplier_1.3,3328.05,2995.22,6323.27,523.485,0.1027,3,3,h100,286.25
89_ConvTranspose3d_MaxPool_Softmax_Subtract_Swish_Max.py_variable_multiplier_1.3,93.6131,62.4066,156.02,12178.4,96.7728,22,10,h100,221.66666666666663
8_Conv3d_Divide_Max_GlobalAvgPool_BiasAdd_Sum.py_variable_multiplier_1.3,1331.23,998.417,2329.65,523.449,0.27859,5,5,h100,198.5
90_Conv3d_LeakyReLU_Sum_Clamp_GELU.py_variable_multiplier_1.3,3328.14,2995.27,6323.41,523.449,0.10257,3,3,h100,327.25
91_ConvTranspose2d_Softmax_BiasAdd_Scaling_Sigmoid.py_variable_multiplier_1.3,500.503,333.451,833.954,261.725,0.38909,3,3,h100,246.5
93_ConvTranspose2d_Add_Min_GELU_Multiply.py_variable_multiplier_1.3,500.501,333.451,833.952,261.725,0.38909,3,3,h100,252.0
95_Matmul_Add_Swish_Tanh_GELU_Hardtanh.py_variable_multiplier_1.3,790.562,416.081,1206.64,268922.0,276.306,13,9,h100,192.33333333333331
96_ConvTranspose3d_Multiply_Max_GlobalAvgPool_Clamp.py_variable_multiplier_1.3,93.613,62.4065,156.019,11697.7,92.9538,11,5,h100,209.66666666666663
97_Matmul_BatchNorm_BiasAdd_Divide_Swish.py_variable_multiplier_1.3,790.644,416.122,1206.77,268366.0,275.707,11,7,h100,194.0
98_Matmul_AvgPool_GELU_Scale_Max.py_variable_multiplier_1.3,790.481,416.041,1206.52,268041.0,275.429,15,8,h100,187.33333333333331
99_Matmul_GELU_Softmax.py_variable_multiplier_1.3,790.481,416.041,1206.52,268628.0,276.032,7,5,h100,209.0
9_Matmul_Subtract_Multiply_ReLU.py_variable_multiplier_1.3,790.481,416.041,1206.52,268104.0,275.494,8,6,h100,189.33333333333331
10_3D_tensor_matrix_multiplication.py_variable_multiplier_0.8,321.6,214.4,536.0,63057.5,89.7557,1,1,rtx4000,34.0
11_4D_tensor_matrix_multiplication.py_variable_multiplier_0.8,2459.4,1639.6,4099.0,93972.4,17.4909,4,3,rtx4000,42.0
12_Matmul_with_diagonal_matrices_.py_variable_multiplier_0.8,153.638,102.425,256.062,40.2624,0.12,3,3,rtx4000,28.0
13_Matmul_for_symmetric_matrices.py_variable_multiplier_0.8,307.2,204.8,512.0,180067.0,268.32,1,1,rtx4000,25.0
14_Matmul_for_upper_triangular_matrices.py_variable_multiplier_0.8,307.2,204.8,512.0,180107.0,268.38,3,3,rtx4000,34.0
15_Matmul_for_lower_triangular_matrices.py_variable_multiplier_0.8,307.2,204.8,512.0,180107.0,268.38,3,3,rtx4000,26.0
16_Matmul_with_transposed_A.py_variable_multiplier_0.8,460.8,307.2,768.0,146915.0,145.947,2,2,rtx4000,25.0
17_Matmul_with_transposed_B.py_variable_multiplier_0.8,460.8,307.2,768.0,146915.0,145.947,2,2,rtx4000,34.0
18_Matmul_with_transposed_both.py_variable_multiplier_0.8,460.8,307.2,768.0,146915.0,145.947,3,2,rtx4000,26.0
19_ReLU.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,3865.47,0.12,1,1,rtx4000,69.0
1_Square_matrix_multiplication_.py_variable_multiplier_0.8,307.2,204.8,512.0,180067.0,268.32,1,1,rtx4000,34.0
20_LeakyReLU.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,7730.94,0.24,2,2,rtx4000,67.66666666666667
21_Sigmoid.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,15461.9,0.48,1,1,rtx4000,66.0
22_Tanh.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,23192.8,0.72,1,1,rtx4000,66.33333333333333
23_Softmax.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,19327.4,0.6,3,2,rtx4000,85.0
24_LogSoftmax.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,19327.4,0.6,3,2,rtx4000,83.16666666666667
25_Swish.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,19327.4,0.6,2,2,rtx4000,91.0
26_GELU_.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,54116.6,1.68,2,2,rtx4000,67.33333333333333
27_SELU_.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,38654.7,1.2,1,1,rtx4000,69.33333333333333
28_HardSigmoid.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,11596.4,0.36,1,1,rtx4000,70.33333333333333
29_Softplus.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,23192.8,0.72,3,2,rtx4000,70.66666666666667
2_Standard_matrix_multiplication_.py_variable_multiplier_0.8,460.8,307.2,768.0,146915.0,145.947,1,1,rtx4000,23.0
30_Softsign.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,11596.4,0.36,5,4,rtx4000,89.5
31_ELU.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,30923.8,0.96,4,2,rtx4000,64.66666666666667
32_HardTanh.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,7730.94,0.24,3,2,rtx4000,65.66666666666667
33_BatchNorm.py_variable_multiplier_0.8,9830.4,6553.6,16384.0,5153.96,0.24,3,3,rtx4000,75.75
34_InstanceNorm.py_variable_multiplier_0.8,17203.2,11468.8,28672.0,18038.9,0.48,2,2,rtx4000,86.0
36_RMSNorm_.py_variable_multiplier_0.8,17203.2,11468.8,28672.0,46224.6,1.23,12,7,rtx4000,92.66666666666669
37_FrobeniusNorm_.py_variable_multiplier_0.8,17203.2,11468.8,28672.0,4510.02,0.12,6,3,rtx4000,83.0
38_L1Norm_.py_variable_multiplier_0.8,19660.5,13107.0,32767.5,10310.1,0.24008,7,5,rtx4000,97.0
39_L2Norm_.py_variable_multiplier_0.8,19660.5,13107.0,32767.5,5157.34,0.12008,7,4,rtx4000,94.66666666666669
3_Batched_matrix_multiplication.py_variable_multiplier_0.8,3072.0,2048.0,5120.0,113451.0,16.9056,1,1,rtx4000,49.0
40_LayerNorm.py_variable_multiplier_0.8,665.6,435.2,1100.8,322.123,0.22328,3,3,rtx4000,24.0
41_Max_Pooling_1D.py_variable_multiplier_0.8,7372.8,4915.2,12288.0,1929.29,0.11976,2,2,rtx4000,84.66666666666667
42_Max_Pooling_2D.py_variable_multiplier_0.8,3379.2,1740.8,5120.0,1251.41,0.18648,2,2,rtx4000,64.5
44_Average_Pooling_1D.py_variable_multiplier_0.8,4915.2,3276.8,8192.0,2577.27,0.24,2,2,rtx4000,61.0
45_Average_Pooling_2D.py_variable_multiplier_0.8,26322.7,13215.5,39538.2,137.382,0.00264,2,2,rtx4000,71.66666666666667
46_Average_Pooling_3D.py_variable_multiplier_0.8,19660.8,13107.2,32768.0,1364.28,0.03176,2,2,rtx4000,116.6
47_Sum_reduction_over_a_dimension.py_variable_multiplier_0.8,19656.0,13104.0,32760.0,18.4685,0.0004,5,3,rtx4000,49.5
48_Mean_reduction_over_a_dimension.py_variable_multiplier_0.8,19656.0,13104.0,32760.0,36.937,0.00088,5,3,rtx4000,57.0
49_Max_reduction_over_a_dimension.py_variable_multiplier_0.8,19656.0,13104.0,32760.0,18.4685,0.0004,3,2,rtx4000,61.0
4_Matrix_vector_multiplication_.py_variable_multiplier_0.8,19670.4,13113.6,32784.0,20333.3,0.4732,1,1,rtx4000,47.0
50_conv_standard_2D__square_input__square_kernel.py_variable_multiplier_0.8,3998.61,3880.91,7879.52,185.136,0.01792,3,3,rtx4000,35.0
51_Argmax_over_a_dimension.py_variable_multiplier_0.8,19656.0,13104.0,32760.0,18.4685,0.0004,3,2,rtx4000,54.0
52_Argmin_over_a_dimension.py_variable_multiplier_0.8,19656.0,13104.0,32760.0,18.4685,0.0004,3,2,rtx4000,57.5
53_Min_reduction_over_a_dimension.py_variable_multiplier_0.8,19656.0,13104.0,32760.0,18.4685,0.0004,3,2,rtx4000,58.0
54_conv_standard_3D__square_input__square_kernel.py_variable_multiplier_0.8,896.032,857.616,1753.65,60.398,0.02624,3,3,rtx4000,28.0
55_conv_standard_2D__asymmetric_input__square_kernel.py_variable_multiplier_0.8,3277.25,2457.82,5735.08,1288.84,0.17144,3,3,rtx4000,78.33333333333333
56_conv_standard_2D__asymmetric_input__asymmetric_kernel.py_variable_multiplier_0.8,820.95,615.275,1436.22,323.499,0.17184,3,3,rtx4000,43.5
57_conv_transposed_2D__square_input__square_kernel.py_variable_multiplier_0.8,4915.42,3276.91,8192.34,2576.98,0.24,3,3,rtx4000,72.33333333333333
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py_variable_multiplier_0.8,153.928,102.564,256.492,80.5306,0.23952,3,3,rtx4000,62.0
59_conv_standard_3D__asymmetric_input__square_kernel.py_variable_multiplier_0.8,2240.01,2144.01,4384.02,150.995,0.02624,3,3,rtx4000,21.0
5_Matrix_scalar_multiplication.py_variable_multiplier_0.8,9830.4,6553.6,16384.0,2576.98,0.12,3,3,rtx4000,67.0
60_conv_standard_3D__square_input__asymmetric_kernel.py_variable_multiplier_0.8,896.123,857.662,1753.78,60.398,0.02624,3,3,rtx4000,34.0
61_conv_transposed_3D__square_input__square_kernel.py_variable_multiplier_0.8,921.98,614.59,1536.57,483.184,0.23992,3,3,rtx4000,23.0
62_conv_standard_2D__square_input__asymmetric_kernel.py_variable_multiplier_0.8,819.762,614.681,1434.44,322.565,0.1716,3,3,rtx4000,47.5
63_conv_standard_2D__square_input__square_kernel.py_variable_multiplier_0.8,8192.11,7372.86,15565.0,1288.58,0.0632,3,3,rtx4000,84.66666666666667
64_conv_transposed_1D.py_variable_multiplier_0.8,4915.5,3276.95,8192.45,2576.98,0.24,3,3,rtx4000,65.33333333333333
65_conv_transposed_2D__square_input__asymmetric_kernel.py_variable_multiplier_0.8,1229.32,819.462,2048.79,644.245,0.23992,3,3,rtx4000,47.5
66_conv_standard_3D__asymmetric_input__asymmetric_kernel.py_variable_multiplier_0.8,448.123,428.862,876.985,81978.8,71.3181,2,2,rtx4000,34.0
67_conv_standard_1D.py_variable_multiplier_0.8,3276.95,2457.68,5734.62,1288.49,0.17144,3,3,rtx4000,74.0
68_conv_transposed_3D__square_input__asymmetric_kernel.py_variable_multiplier_0.8,1229.74,819.669,2049.41,644.245,0.23984,3,3,rtx4000,62.0
69_conv_transposed_2D__asymmetric_input__asymmetric_kernel.py_variable_multiplier_0.8,1229.55,819.575,2049.12,644.245,0.23984,3,3,rtx4000,96.75
6_Matmul_with_large_K_dimension_.py_variable_multiplier_0.8,2457.6,1638.4,4096.0,31568.0,5.88,1,1,rtx4000,25.0
70_conv_transposed_3D__asymmetric_input__square_kernel.py_variable_multiplier_0.8,3110.59,2073.69,5184.28,1630.75,0.24,3,3,rtx4000,73.66666666666667
71_conv_transposed_2D__asymmetric_input__square_kernel.py_variable_multiplier_0.8,1228.86,819.228,2048.08,644.245,0.24,3,3,rtx4000,35.0
73_conv_transposed_3D_asymmetric_input_square_kernel__strided_padded__grouped.py_variable_multiplier_0.8,307.369,204.884,512.253,161.061,0.23992,3,3,rtx4000,24.0
74_conv_transposed_1D_dilated.py_variable_multiplier_0.8,1228.86,819.231,2048.09,644.245,0.24,3,3,rtx4000,55.0
76_conv_standard_1D_dilated_strided__.py_variable_multiplier_0.8,26214.2,19660.6,45874.7,10307.8,0.17144,3,3,rtx4000,96.75
77_conv_transposed_3D_square_input_square_kernel___padded____dilated____strided__.py_variable_multiplier_0.8,77.1375,51.3687,128.506,34789.2,206.543,2,2,rtx4000,27.0
78_conv_transposed_2D_asymmetric_input_asymmetric_kernel___padded__.py_variable_multiplier_0.8,1228.93,819.266,2048.2,644.245,0.24,3,3,rtx4000,86.75
79_conv_transposed_1D_asymmetric_input_square_kernel___padded____strided____dilated__.py_variable_multiplier_0.8,614.438,409.619,1024.06,322.123,0.24,3,3,rtx4000,34.0
7_Matmul_with_small_K_dimension_.py_variable_multiplier_0.8,38.4,25.6,64.0,329853.0,3932.16,1,1,rtx4000,52.0
80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__.py_variable_multiplier_0.8,819.762,614.681,1434.44,322.565,0.1716,3,3,rtx4000,73.33333333333333
